地區,屋齡,坪數,房,廳,衛,總價(萬),間數
大雅區,30,141.3,3,2,2,600,7
大雅區,26,134.21,3,2,2,570,7
大雅區,28,152.55,3,2,2,650,7
大雅區,5,164.06,3,2,2,700,7
大雅區,21,119.06,3,1,2,510,6
大雅區,26,128.28,3,2,2,550,7
大雅區,25,152.69,3,2,2,655,7
大雅區,26,119.35,3,2,2,512,7
大雅區,26,116.36,3,2,2,500,7
大雅區,25,172.44,3,2,2,745,7
大雅區,26,105.8,3,2,1,460,6
大雅區,24,117.54,3,2,2,512,7
大雅區,25,82.44,3,2,1,360,6
大雅區,26,128.12,3,2,2,560,7
大雅區,26,105.07,3,2,2,460,7
大雅區,26,107.31,3,2,2,470,7
大雅區,39,72.88,2,3,2,320,7
大雅區,25,122.69,3,2,2,540,7
大雅區,26,102.03,3,2,1,450,6
大雅區,24,146.32,3,2,2,648,7
大雅區,4,139.98,2,2,1,620,5
大雅區,26,114.17,3,2,2,508,7
大雅區,28,107.74,3,2,2,480,7
大雅區,27,117.33,3,2,2,525,7
大雅區,30,150.66,4,2,2,675,8
大雅區,4,139.98,2,2,1,630,5
大雅區,27,130.41,3,2,2,588.8,7
大雅區,28,152.51,3,2,2,690,7
大雅區,27,105.83,3,2,2,480,7
大雅區,26,144.61,3,2,2,656,7
大雅區,39,54.66,2,2,1,250,5
大雅區,29,162.89,4,2,2,750,8
大雅區,39,78.18,3,2,1,360,6
大雅區,26,108.46,3,2,2,500,7
大雅區,25,118.75,3,2,2,550,7
大雅區,26,110.94,3,2,2,515,7
大雅區,26,124.82,3,2,2,580,7
大雅區,26,107.31,3,2,2,500,7
大雅區,4,164.06,3,2,2,765,7
大雅區,26,139.23,3,2,2,650,7
大雅區,26,164.28,4,2,2,768,8
大雅區,30,128.46,3,2,2,605,7
大雅區,21,127.39,3,2,2,600,7
大雅區,24,146.32,3,2,2,690,7
大雅區,27,100.77,3,2,2,480,7
大雅區,21,127.91,3,2,2,610,7
大雅區,26,123.68,3,2,2,590,7
大雅區,26,104.81,3,2,2,500,7
大雅區,29,130.98,3,2,2,625,7
大雅區,28,125.42,3,2,2,600,7
大雅區,26,142.09,3,2,2,680,7
大雅區,26,91.63,3,2,1,440,6
大雅區,26,114.43,2,2,2,550,6
大雅區,5,139.98,2,2,1,675,5
大雅區,26,124,3,2,2,600,7
大雅區,26,103.27,3,2,2,500,7
大雅區,24,121.09,3,2,2,588,7
大雅區,0,69.06,4,2,2,336,8
大雅區,5,164.06,3,2,2,800,7
大雅區,26,128.08,3,2,2,625,7
大雅區,26,132.79,3,2,2,650,7
大雅區,4,169.46,3,2,2,830,7
大雅區,4,139.98,2,2,1,688,5
大雅區,26,121.81,2,2,2,600,6
大雅區,27,60.87,2,1,1,300,4
大雅區,28,112.75,3,2,2,560,7
大雅區,21,127.39,3,2,2,635,7
大雅區,39,61.28,2,1,1,306,4
大雅區,24,125.12,2,2,2,625,6
大雅區,28,126.89,3,2,2,638,7
大雅區,39,49.4,4,2,2,250,8
大雅區,3,107.3,2,2,2,550,6
大雅區,6,126.64,3,2,3,650,8
大雅區,4,156.33,3,2,2,805,7
大雅區,4,159.01,3,2,2,820,7
大雅區,39,63.16,3,2,1,330,6
大雅區,21,163.16,4,2,2,860,8
大雅區,27,117.35,3,2,2,620,7
大雅區,7,159.5,3,2,2,848,7
大雅區,0,64.13,2,2,2,343,6
大雅區,27,107.61,2,1,1,580,4
大雅區,3,139.98,2,1,1,760,4
大雅區,6,150.07,2,2,2,820,6
大雅區,25,110.42,3,2,2,605,7
大雅區,3,81.86,3,2,2,450,7
大雅區,5,159.65,3,2,1,880,6
大雅區,39,45.26,3,2,2,250,7
大雅區,6,151.18,2,2,2,840.8,6
大雅區,25,111.69,3,2,2,625,7
大雅區,0,152.7,3,2,2,855,7
大雅區,2,213.32,3,2,2,1200,7
大雅區,3,139.98,2,1,1,788,4
大雅區,6,129.66,2,2,2,730,6
大雅區,7,116.12,2,2,1,655,5
大雅區,0,159.06,3,2,2,898,7
大雅區,7,116.14,2,1,1,657,4
大雅區,25,106.94,3,2,2,605,7
大雅區,1,150,3,2,2,850,7
大雅區,6,129.66,2,2,2,735,6
大雅區,0,154.54,3,2,2,880,7
大雅區,28,111.88,3,2,2,640,7
大雅區,0,160.45,3,2,2,920,7
大雅區,0,155.73,3,2,2,895,7
大雅區,5,130.44,3,2,2,750,7
大雅區,0,155.73,3,2,2,898,7
大雅區,0,156.87,3,2,2,905,7
大雅區,0,155.73,3,2,2,900,7
大雅區,0,154.54,3,2,2,895,7
大雅區,27,189.93,2,1,2,1100,5
大雅區,0,160.45,3,2,2,930,7
大雅區,0,161.11,3,2,2,936,7
大雅區,4,143.38,2,2,2,833,6
大雅區,2,85.65,2,1,1,498,4
大雅區,0,158.2,3,2,2,923,7
大雅區,2,133.63,2,2,1,780,5
大雅區,0,155.73,3,2,2,910,7
大雅區,0,159.06,3,2,2,930,7
大雅區,40,41.79,1,2,1,245,4
大雅區,28,108.13,3,2,2,635,7
大雅區,5,170.21,3,2,2,1000,7
大雅區,5,162.51,3,2,2,955,7
大雅區,4,192.18,3,2,2,1130,7
大雅區,0,154.54,3,2,2,910,7
大雅區,0,160.45,3,2,2,945,7
大雅區,0,172.69,3,2,2,1022,7
大雅區,0,160.45,3,2,2,950,7
大雅區,0,160.36,3,2,2,950,7
大雅區,4,158.24,2,2,2,940,6
大雅區,0,152.7,3,2,2,910,7
大雅區,0,159.06,3,2,2,950,7
大雅區,0,159.63,3,2,2,960,7
大雅區,0,154.54,3,2,2,930,7
大雅區,0,186.72,3,2,2,1130,7
大雅區,4,143.38,2,1,1,868,4
大雅區,0,154.54,3,2,2,939,7
大雅區,0,160.45,3,2,2,975,7
大雅區,0,154.54,3,2,2,940,7
大雅區,0,155.73,3,2,2,950,7
大雅區,4,148.14,3,2,2,905,7
大雅區,0,155.73,3,2,2,952,7
大雅區,3,170.31,3,2,2,1045,7
大雅區,5,159.62,3,2,2,980,7
大雅區,27,136.48,2,2,2,840,6
大雅區,7,116.14,2,2,1,715,5
大雅區,0,159.06,3,2,2,980,7
大雅區,5,146.26,3,2,2,902,7
大雅區,5,193.92,3,2,2,1200,7
大雅區,5,150.78,3,2,2,935,7
大雅區,0,158.8,3,2,2,985,7
大雅區,0,161.11,3,2,2,1000,7
大雅區,0,158.8,3,2,2,987,7
大雅區,7,135.08,2,2,2,840,6
大雅區,0,160.26,3,2,2,1000,7
大雅區,0,155.73,3,2,2,975,7
大雅區,2,183.68,3,2,2,1150,7
大雅區,6,134.06,2,2,2,840,6
大雅區,0,158.62,3,2,2,995,7
大雅區,0,161.01,3,2,2,1010,7
大雅區,0,154.54,3,2,2,970,7
大雅區,5,182.83,3,2,2,1150,7
大雅區,6,190.55,4,2,2,1200,8
大雅區,0,155.73,3,2,2,985,7
大雅區,5,165.96,3,2,2,1050,7
大雅區,0,154.54,3,2,2,980,7
大雅區,0,159.06,3,2,2,1010,7
大雅區,4,147.22,3,2,2,935,7
大雅區,0,186.72,3,2,2,1190,7
大雅區,0,159.06,3,2,2,1015,7
大雅區,3,168.96,3,2,2,1080,7
大雅區,0,159.06,3,2,2,1020,7
大雅區,5,163.72,4,2,2,1050,8
大雅區,0,160.45,3,2,2,1030,7
大雅區,0,159.06,3,2,2,1023,7
大雅區,0,160.36,3,2,2,1035,7
大雅區,4,148.65,3,2,2,960,7
大雅區,8,116.43,2,2,2,752,6
大雅區,4,167.68,2,2,2,1085,6
大雅區,7,137.13,2,2,2,888,6
大雅區,0,155.73,3,2,2,1010,7
大雅區,5,146.26,3,2,2,950,7
大雅區,23,170.05,3,2,3,1110,8
大雅區,8,155.3,3,2,2,1015,7
大雅區,0,158.8,3,2,2,1038,7
大雅區,0,160.45,3,2,2,1050,7
大雅區,0,160.36,3,2,2,1050,7
大雅區,0,171.87,3,2,2,1130,7
大雅區,0,159.63,3,2,2,1050,7
大雅區,0,319.06,3,2,2,2100,7
大雅區,0,159.63,3,2,2,1053,7
大雅區,0,161.11,3,2,2,1063,7
大雅區,0,158.8,3,2,2,1048,7
大雅區,0,318.12,4,2,2,2100,8
大雅區,0,159.63,3,2,2,1060,7
大雅區,0,158.8,3,2,2,1055,7
大雅區,0,161.11,3,2,2,1075,7
大雅區,6,114.8,2,2,2,770,6
大雅區,0,160.26,3,2,2,1075,7
大雅區,0,159.06,3,2,2,1068,7
大雅區,0,154.54,3,2,2,1040,7
大雅區,6,115.86,2,2,2,780,6
大雅區,0,160.26,3,2,2,1080,7
大雅區,0,160.45,3,2,2,1082,7
大雅區,4,99.58,2,2,2,680,6
大雅區,0,161.01,3,2,2,1100,7
大雅區,0,160.45,3,2,2,1100,7
大雅區,0,155.73,3,2,2,1075,7
大雅區,0,159.06,3,2,2,1098,7
大雅區,6,115.86,2,2,1,800,5
大雅區,5,150.78,3,2,2,1050,7
大雅區,8,155.03,3,2,2,1080,7
大雅區,4,128.61,4,2,2,910,8
大雅區,4,150.64,3,2,2,1068,7
大雅區,5,147.17,3,2,2,1050,7
大雅區,0,123.54,3,2,2,888,7
大雅區,2,160.02,3,2,2,1153,7
大雅區,39,47.17,1,1,1,340,3
大雅區,3,207.15,4,2,2,1500,8
大雅區,0,159.63,3,2,2,1180,7
大雅區,4,148.65,3,2,2,1120,7
大雅區,7,139.43,3,2,2,1070,7
大雅區,6,109.49,2,1,2,858,5
大雅區,5,135.6,3,2,2,1070,7
中區,38,93.28,3,1,2,90,6
中區,50,60.9,2,1,1,100,4
中區,31,717.18,6,2,3,1200,11
中區,35,33.57,1,1,1,70,3
中區,0,58.93,1,1,1,130,3
中區,50,60.58,2,2,1,137,5
中區,42,34.04,1,1,1,80,3
中區,42,33.56,1,1,1,80,3
中區,42,33.16,1,1,1,80,3
中區,50,59.91,2,2,1,160,5
中區,39,26.29,1,1,1,72,3
中區,47,49.97,2,2,1,140,5
中區,0,264.41,6,2,2,750,10
中區,31,35.24,1,1,1,100,3
中區,39,44.75,2,1,1,130,4
中區,36,177.46,4,4,2,538,10
中區,27,48.8,1,1,1,150,3
中區,42,36.75,2,1,1,116,4
中區,0,62.16,2,1,1,200,4
中區,0,62.16,2,2,1,200,5
中區,39,71.43,2,2,1,230,5
中區,50,73.72,2,1,1,245,4
中區,42,20.8,1,1,1,70,3
中區,51,80.64,3,1,1,275,5
中區,48,38.12,2,1,1,130,4
中區,0,33.56,2,1,1,116,4
中區,36,40.79,1,1,1,146,3
中區,35,31.35,1,1,1,113,3
中區,51,60.58,2,1,1,219,4
中區,49,38.12,2,1,1,138,4
中區,39,29.28,1,1,1,108,3
中區,24,201.36,2,1,1,744,4
中區,36,88.73,3,2,2,330,7
中區,33,44.06,1,1,1,165,3
中區,43,58.66,1,2,2,220,5
中區,43,83.91,2,2,2,315,6
中區,47,30.8,2,1,1,120,4
中區,39,102.43,2,1,1,400,4
中區,50,80.39,3,2,2,315,7
中區,33,36.74,1,1,1,145,3
中區,35,272.89,3,2,2,1080,7
中區,43,90.28,3,2,2,360,7
中區,24,33.76,1,1,2,136,4
中區,35,13.15,1,1,1,53,3
中區,48,69.3,2,2,1,280,5
中區,46,90.17,3,2,2,365,7
中區,38,61.47,1,1,1,250,3
中區,51,55.54,2,1,2,230,5
中區,27,69.45,1,1,1,288,3
中區,0,49.97,2,1,1,210,4
中區,39,106.89,2,2,2,450,6
中區,32,44.49,1,1,1,190,3
中區,27,106.74,2,2,1,461,5
中區,43,84.6,3,2,2,368,7
中區,30,241.5,3,1,2,1065,6
中區,23,37.39,1,1,1,168.6,3
中區,24,37.55,1,1,1,170,3
中區,35,52.55,2,1,1,238,4
中區,23,37.39,1,1,1,170,3
中區,41,27.14,1,1,1,123.8,3
中區,31,34.54,1,1,1,158,3
中區,30,124.09,2,2,2,570,6
中區,47,49.97,2,1,1,230,4
中區,38,47.47,2,1,1,220,4
中區,24,34.08,1,1,2,158,4
中區,23,37.56,1,1,1,175,3
中區,23,74.79,1,1,1,349,3
中區,41,38.35,1,1,1,180,3
中區,24,34.08,1,1,2,164,4
中區,37,81.12,2,2,1,393,5
中區,50,59.91,2,1,1,292,4
中區,37,63.6,2,2,1,310,5
中區,24,33.76,1,1,2,165,4
中區,24,33.77,1,1,2,168,4
中區,28,33.09,1,1,1,165,3
中區,24,34.08,1,1,2,170,4
中區,23,37.56,1,1,1,188,3
中區,24,33.75,1,1,2,170,4
中區,24,33.75,2,2,1,173,5
中區,50,62.27,2,1,1,320,4
中區,38,31.06,1,1,1,160,3
中區,51,50.19,2,1,1,260,4
中區,35,49.66,2,2,1,258,5
中區,27,51.8,2,1,1,270,4
中區,24,37.39,1,1,1,197,3
中區,42,29.56,1,1,1,156,3
中區,35,77.72,3,2,1,415,6
中區,30,31.52,1,1,1,170,3
中區,38,61.02,2,1,1,330,4
中區,43,90.28,2,1,2,503,5
中區,51,44.52,2,1,1,250,4
中區,27,70.88,2,2,2,400,6
中區,42,83.45,3,3,3,480,9
中區,27,34.73,1,1,1,200,3
中區,24,34.08,1,1,1,200,3
中區,24,27.11,1,1,1,160,3
中區,4,147.16,2,2,1,870,5
中區,5,147.16,2,2,1,880,5
中區,38,29.8,1,1,1,180,3
中區,39,31.41,1,1,1,190,3
中區,41,27.14,1,1,1,165,3
中區,37,81.97,1,1,1,500,3
中區,4,180.12,3,2,2,1152,7
中區,0,90.48,2,2,2,588,6
中區,0,85.73,2,2,2,562,6
中區,0,85.73,2,2,2,562,6
中區,0,93.28,2,2,2,618,6
中區,26,60.97,2,1,1,405,4
中區,0,85.73,2,2,1,573,5
中區,51,60.58,2,1,1,405,4
中區,0,48.09,1,1,1,322,3
中區,24,30.78,1,1,2,208,4
中區,8,182,3,2,2,1230,7
中區,1,78.88,2,2,2,535,6
中區,0,36.49,1,1,1,248,3
中區,0,74.13,2,2,2,513,6
中區,0,35.35,1,1,1,245,3
中區,0,35.35,1,1,1,246,3
中區,0,78.88,2,2,2,550,6
中區,0,81.68,2,2,2,570,6
中區,0,35.35,1,1,1,249,3
中區,0,81.68,2,2,1,576,5
中區,0,35.35,1,1,1,250,3
中區,0,81.68,2,2,2,580,6
中區,0,37.78,1,1,1,273,3
中區,0,36.86,1,1,1,270,3
中區,0,36.49,1,1,1,268,3
中區,1,93.28,2,2,2,695,6
中區,0,48.09,1,1,1,368,3
中區,5,165.26,3,2,2,1265,7
中區,0,81.68,2,2,2,638,6
中區,5,163.38,2,2,2,1280,6
中區,0,105.29,3,3,3,828,9
中區,0,87.55,2,2,2,688.5,6
中區,0,82.36,2,2,2,647.7,6
中區,0,59.84,2,2,2,470.6,6
中區,0,59.84,2,2,2,470.6,6
中區,0,108.08,3,3,3,850,9
中區,0,60.41,2,2,2,475.1,6
中區,0,60.41,2,2,2,475.1,6
中區,5,165.26,3,2,2,1300,7
中區,5,164.22,3,2,2,1310,7
中區,0,77.33,2,2,1,630,5
中區,0,82.52,2,2,1,673,5
太平區,0,988.78,3,2,2,941,7
太平區,28,131.33,3,2,2,150,7
太平區,29,131.41,2,1,1,152.5,4
太平區,27,129.46,3,2,2,210,7
太平區,28,114.56,3,2,2,200,7
太平區,28,120.62,2,1,2,220,5
太平區,24,174.09,3,1,2,340,6
太平區,6,79.52,3,2,2,170,7
太平區,33,124.86,2,1,1,275,4
太平區,35,74.68,3,2,1,172,6
太平區,37,94.34,3,2,1,220,6
太平區,27,93.13,3,2,2,220,7
太平區,26,80.09,3,2,1,200,6
太平區,28,146.66,2,2,1,367.5,5
太平區,27,166.72,3,2,2,420,7
太平區,26,79.26,2,1,1,200,4
太平區,37,81.98,3,2,1,210,6
太平區,38,81.57,3,2,1,210,6
太平區,26,135.56,3,2,2,350,7
太平區,27,133.81,3,2,2,350,7
太平區,25,95.1,3,2,2,250,7
太平區,28,143.92,3,2,2,380,7
太平區,27,150.89,3,2,2,400,7
太平區,28,158.29,3,2,2,420,7
太平區,30,150.64,3,2,2,400,7
太平區,28,142.04,2,2,2,380,6
太平區,27,142.04,3,2,2,390,7
太平區,25,141.89,3,2,2,397.5,7
太平區,26,111.48,3,2,2,317,7
太平區,36,105.27,3,2,2,300,7
太平區,30,86.55,3,2,2,250,7
太平區,36,98.28,3,2,2,285,7
太平區,26,124,3,2,2,360,7
太平區,25,140.5,3,2,2,408,7
太平區,35,95.76,3,2,2,280,7
太平區,30,101.58,4,3,2,300,9
太平區,37,73.82,5,1,1,220,7
太平區,28,313.6,4,2,2,940,8
太平區,25,93.4,3,1,1,280,5
太平區,28,158.29,4,2,2,475,8
太平區,30,109.47,3,2,2,330,7
太平區,37,78.61,2,1,1,240,4
太平區,30,163.09,3,2,2,500,7
太平區,26,169.29,3,2,2,520,7
太平區,15,124.66,3,2,2,385,7
太平區,27,128.29,2,2,2,400,6
太平區,28,100.48,3,2,2,315,7
太平區,26,111.59,3,1,2,350,6
太平區,30,170.38,4,3,2,535,9
太平區,37,73.21,3,1,1,230,5
太平區,28,101.62,3,2,2,320,7
太平區,29,149.08,3,2,2,470,7
太平區,30,88.74,3,2,2,280,7
太平區,29,126.03,3,1,2,400,6
太平區,27,169.43,4,2,2,540,8
太平區,37,96.98,4,2,1,310,7
太平區,29,109.05,3,2,2,350,7
太平區,28,158.84,4,2,2,510,8
太平區,26,166.55,3,2,2,535,7
太平區,26,155.57,5,2,2,500,9
太平區,25,155.53,3,2,2,500,7
太平區,30,149.08,3,2,2,480,7
太平區,28,93.16,3,2,2,300,7
太平區,38,74.08,3,2,1,240,6
太平區,28,118.36,3,2,2,385,7
太平區,25,145.49,3,2,2,475,7
太平區,37,67.21,2,2,1,220,5
太平區,27,133.75,3,2,2,440,7
太平區,28,75.15,2,1,1,250,4
太平區,29,97.89,3,1,2,326.4,6
太平區,26,119.53,3,2,2,400,7
太平區,26,178.33,5,2,3,600,10
太平區,30,163.29,4,2,2,550,8
太平區,30,74.21,3,2,2,250,7
太平區,15,124.66,3,2,2,420,7
太平區,28,157.72,3,2,2,531.5,7
太平區,26,82.94,3,2,2,280,7
太平區,28,109.48,3,2,2,370,7
太平區,30,103.14,3,2,2,350,7
太平區,27,122.98,2,2,2,418,6
太平區,31,117.58,3,2,2,400,7
太平區,29,190.78,4,2,2,650,8
太平區,30,113.26,3,2,2,387,7
太平區,38,77.87,3,1,1,266.0888,5
太平區,27,149.13,4,2,2,510,8
太平區,27,29.13,1,1,1,100,3
太平區,25,145.6,3,2,2,500,7
太平區,27,104.75,2,2,2,360,6
太平區,29,145.11,3,2,2,500,7
太平區,38,82.08,1,2,1,283,4
太平區,28,142.04,3,2,2,490,7
太平區,25,129.22,3,2,2,450,7
太平區,29,133.47,3,2,2,465,7
太平區,26,114.06,4,2,2,398,8
太平區,16,124.66,3,2,2,435,7
太平區,26,174.72,3,2,2,610,7
太平區,26,359.47,3,2,2,1260,7
太平區,28,126.06,3,2,2,442,7
太平區,30,150.64,3,2,2,529,7
太平區,38,80.79,3,2,1,285,6
太平區,27,101.69,3,1,2,360,6
太平區,36,98.75,3,2,2,350,7
太平區,26,108.33,3,2,2,385,7
太平區,27,157.52,3,2,2,560,7
太平區,27,94.1,3,2,2,335,7
太平區,23,112.2,3,2,1,400,6
太平區,27,219.79,2,3,1,785,6
太平區,26,93.23,3,2,2,333,7
太平區,27,170.68,4,2,2,610,8
太平區,28,92.3,3,1,2,330,6
太平區,24,298.42,4,2,2,1068,8
太平區,29,225.15,4,2,2,807,8
太平區,27,117.12,3,2,2,420,7
太平區,23,82.22,2,2,1,295,5
太平區,31,75.08,3,2,1,270,6
太平區,26,124.57,3,2,2,448,7
太平區,36,57.88,2,2,1,210,5
太平區,27,120.7,3,2,1,438,6
太平區,27,97.87,2,2,1,355.2,5
太平區,25,140.5,3,2,2,510,7
太平區,22,72.95,3,2,2,265,7
太平區,30,103.14,3,2,2,375,7
太平區,21,23.9,1,1,1,87,3
太平區,25,93.4,3,2,1,340,6
太平區,26,131.79,3,2,2,480,7
太平區,25,141.94,3,2,1,520,6
太平區,26,108.53,3,2,2,398,7
太平區,24,202.52,3,2,3,743,8
太平區,27,121.27,3,2,2,445,7
太平區,0,76.23,3,1,2,280,6
太平區,27,68.06,3,2,3,250,8
太平區,26,125.19,3,2,2,460,7
太平區,27,135.85,3,2,2,500,7
太平區,28,173.72,4,2,2,639.98,8
太平區,27,130.2,3,2,2,480,7
太平區,35,91.04,3,2,2,337,7
太平區,27,113.21,3,2,1,420,6
太平區,23,144.86,3,2,2,538,7
太平區,24,114.92,3,2,2,430,7
太平區,27,113.49,3,2,2,425,7
太平區,36,74.68,3,2,1,280,6
太平區,27,125.19,3,2,2,470,7
太平區,41,79.85,3,2,2,300,7
太平區,28,106.45,3,1,1,400,5
太平區,29,117.07,3,2,2,440,7
太平區,30,79.8,2,1,1,300,4
太平區,27,93.05,3,2,2,350,7
太平區,29,175.37,3,2,1,660,6
太平區,26,132.76,2,2,2,500,6
太平區,25,123.14,3,2,2,465,7
太平區,28,86.33,3,2,1,326,6
太平區,27,105.35,3,2,2,398.5,7
太平區,1,153.26,3,2,2,580,7
太平區,25,121.5,3,2,2,460,7
太平區,0,171.48,4,2,2,650,8
太平區,24,24.53,1,1,1,93,3
太平區,21,382.15,3,2,2,1450,7
太平區,29,186.69,4,2,2,710,8
太平區,28,128.25,3,2,3,488,8
太平區,28,90.55,3,2,2,345,7
太平區,28,81.36,3,2,1,310,6
太平區,26,124.45,3,2,2,475,7
太平區,26,117.7,3,2,2,450,7
太平區,26,136,3,2,2,520,7
太平區,28,96.62,3,2,2,370,7
太平區,28,147.4,4,2,3,565,9
太平區,30,149.08,3,2,2,572,7
太平區,27,151.91,3,2,2,585,7
太平區,23,129.28,3,2,2,498,7
太平區,26,82.94,3,2,2,320,7
太平區,29,103.55,3,2,2,400,7
太平區,24,105.59,2,2,1,408,5
太平區,28,134.38,3,2,2,520,7
太平區,27,121.27,3,2,2,470,7
太平區,27,31.64,1,1,1,123,3
太平區,30,138.85,3,2,2,540,7
太平區,24,106.7,2,2,2,416,6
太平區,28,115.41,3,2,2,450,7
太平區,27,107.56,3,2,2,420,7
太平區,7,166.27,2,1,1,650,4
太平區,26,114.98,3,2,2,450,7
太平區,28,97.03,3,2,2,380,7
太平區,27,158.05,3,2,2,620,7
太平區,28,101.67,3,2,2,400,7
太平區,26,95.1,3,2,2,375,7
太平區,26,136.94,3,2,2,540,7
太平區,29,121.45,4,2,2,480,8
太平區,27,113.8,3,2,2,450,7
太平區,2,127.35,2,2,1,505,5
太平區,28,107.68,3,2,2,427,7
太平區,27,108.32,3,2,2,430,7
太平區,27,113.21,3,2,2,450,7
太平區,25,108.16,3,2,2,430,7
太平區,27,125.24,2,2,1,498,5
太平區,26,95.55,3,1,1,380,5
太平區,27,92.18,3,2,1,366.8,6
太平區,27,100.19,3,2,2,400,7
太平區,25,92.62,2,2,1,370,5
太平區,26,109.74,3,2,2,440,7
太平區,27,87.28,3,2,2,350,7
太平區,23,112.2,3,2,1,450,6
太平區,27,89.72,3,2,2,360,7
太平區,27,124.58,3,2,2,500,7
太平區,23,105.55,3,2,2,425,7
太平區,25,89.39,2,2,1,360,5
太平區,29,111.73,3,2,2,450,7
太平區,30,137.25,3,2,2,553,7
太平區,30,163.09,4,2,2,658,8
太平區,27,94.18,3,2,2,380,7
太平區,26,128.56,2,2,2,520,6
太平區,35,79.02,3,2,1,320,6
太平區,26,130.87,3,2,2,530,7
太平區,28,69.05,1,1,1,280,3
太平區,21,107.27,3,2,2,435,7
太平區,28,103.51,3,2,2,420,7
太平區,27,78.79,3,2,2,320,7
太平區,28,132.71,2,1,1,540,4
太平區,26,130.22,3,2,2,530,7
太平區,29,88.39,3,2,2,360,7
太平區,28,145.74,4,2,2,595,8
太平區,29,131.76,3,2,2,538,7
太平區,29,177.45,4,2,2,725,8
太平區,37,79.66,3,2,1,326,6
太平區,30,63.91,2,2,1,262,5
太平區,29,125.48,3,2,2,515,7
太平區,37,80.23,3,2,1,330,6
太平區,28,54.57,1,1,1,225,3
太平區,25,84.86,3,2,1,350,6
太平區,26,98.53,3,2,2,408,7
太平區,27,120.67,3,2,2,500,7
太平區,27,113.42,3,2,2,470,7
太平區,30,113.26,3,2,2,470,7
太平區,16,124.66,3,2,2,518,7
太平區,25,129.88,3,2,2,540,7
太平區,28,146.52,3,2,2,610,7
太平區,26,77.54,2,2,1,323,5
太平區,28,139.14,3,2,2,580,7
太平區,30,163.09,4,2,2,680,8
太平區,28,105.51,3,2,2,440,7
太平區,25,100.23,3,2,1,418,6
太平區,28,92.29,3,2,2,385,7
太平區,24,176.17,3,2,2,735,7
太平區,28,103.06,2,1,1,430,4
太平區,26,105.44,3,2,1,440,6
太平區,2,113.66,2,2,1,475,5
太平區,26,133.39,3,2,2,558,7
太平區,37,83.66,2,2,1,350,5
太平區,28,96.72,3,2,2,405,7
太平區,26,134.2,3,2,1,563,6
太平區,30,148.83,3,2,2,625,7
太平區,26,108.33,3,2,2,455,7
太平區,28,158.05,3,2,2,665,7
太平區,27,130.66,3,2,2,550,7
太平區,26,122.2,3,2,1,515,6
太平區,28,88.1,3,2,2,372,7
太平區,2,120.62,2,2,1,510,5
太平區,28,121.48,3,2,2,515,7
太平區,29,82.53,3,2,2,350,7
太平區,29,82.53,2,2,1,350,5
太平區,29,126.06,3,2,2,535,7
太平區,27,121.21,3,2,2,515,7
太平區,23,129.28,3,2,2,550,7
太平區,30,108.83,3,2,2,463,7
太平區,2,118.47,2,2,1,505,5
太平區,28,105.47,2,2,2,450,6
太平區,27,104.27,3,2,2,445,7
太平區,25,81.96,3,1,1,350,5
太平區,25,124.11,5,3,2,530,10
太平區,25,117.05,3,2,2,500,7
太平區,25,119.21,2,2,2,510,6
太平區,29,92.3,3,2,2,395,7
太平區,29,144.77,4,2,2,620,8
太平區,27,135.41,3,2,2,580,7
太平區,23,127.18,3,2,2,545,7
太平區,29,125.48,3,2,2,538,7
太平區,26,85.31,2,2,2,366,6
太平區,26,29.1,1,1,1,125,3
太平區,26,105.9,3,2,2,455,7
太平區,24,111.43,3,2,2,480,7
太平區,27,169.43,4,2,2,730,8
太平區,30,109.05,5,3,3,470,11
太平區,29,173.91,4,2,2,750,8
太平區,28,78.8,3,2,2,340,7
太平區,28,103.95,3,2,2,450,7
太平區,28,144.51,3,2,2,628,7
太平區,29,87.36,3,1,2,380,6
太平區,28,118.99,3,2,2,518,7
太平區,36,82.6,3,2,1,360,6
太平區,36,82.51,3,2,1,360,6
太平區,27,91.64,3,2,2,400,7
太平區,28,103.06,3,2,2,450,7
太平區,23,98.21,3,2,2,430,7
太平區,28,99.55,3,2,2,436,7
太平區,27,138.1,3,2,2,605,7
太平區,27,107.28,3,2,2,470,7
太平區,26,102.48,3,2,2,450,7
太平區,27,122.94,3,2,2,540,7
太平區,0,147.4,4,2,3,648,9
太平區,28,85.27,3,2,1,375,6
太平區,26,113.59,3,2,2,500,7
太平區,27,79.51,2,2,2,350,6
太平區,26,95.38,2,2,1,420,5
太平區,30,90.8,3,2,2,400,7
太平區,27,102.11,3,2,2,450,7
太平區,27,96.42,3,2,1,425,6
太平區,25,58.9,3,1,1,260,5
太平區,28,101.84,3,2,2,450,7
太平區,6,101.83,2,2,2,450,6
太平區,21,115.36,3,2,2,510,7
太平區,2,107.39,2,2,1,475,5
太平區,29,110.72,3,2,2,490,7
太平區,35,75.45,3,2,1,334,6
太平區,28,67.6,2,2,1,300,5
太平區,26,105.58,3,1,1,470,5
太平區,25,115.66,3,2,2,515,7
太平區,27,101.06,3,2,2,450,7
太平區,28,107.68,3,2,2,480,7
太平區,2,112.01,2,2,1,500,5
太平區,30,98.53,3,2,2,440,7
太平區,28,51.42,1,1,1,230,3
太平區,15,63.67,3,2,1,285,6
太平區,24,117.25,3,2,2,525,7
太平區,26,133.91,4,2,2,600,8
