區域,屋齡,建坪,間數,車位,總價(萬),亂數排列
大雅區,28,152.55,7,有,650,0.123400558
潭子區,5,402.01,14,無,3960,0.534560864
大里區,0,114.82,5,有,560,0.023099755
南區,0,165.95,7,有,1100,0.096186125
南屯區,11,226.83,7,有,1870,0.535072102
豐原區,0,160.32,7,有,742,0.280589517
豐原區,26,133.23,7,有,680,0.345338984
西屯區,7,372.83,9,有,2550,0.762492877
南屯區,0,132.33,6,有,685,0.699323766
沙鹿區,0,116.57,5,有,720,0.642394428
大甲區,0,71.7,6,無,385,0.99971941
北屯區,0,124.31,4,有,783,0.617167073
北屯區,7,169.52,7,有,882,0.068059306
東區,0,179.79,6,有,1260,0.562871533
北屯區,13,238.68,14,有,1780,0.760039839
南區,27,127.81,8,無,550,0.934832994
豐原區,34,141.2,9,無,724.7,0.72567089
豐原區,47,110.18,9,無,600,0.940287941
豐原區,0,105.79,5,有,515,0.271392322
北屯區,0,131.82,5,有,1085,0.653304177
南屯區,13,238.31,7,有,1600,0.010542381
南區,0,116.2,5,有,670,0.595240645
南區,23,86.85,8,無,430,0.845530728
南屯區,38,140.97,8,無,1100,0.281302448
南屯區,0,175.94,7,有,1758,0.55290064
梧棲區,0,217.58,9,無,1150,0.378797576
大安區,0,296.93,12,無,1450,0.135000793
清水區,0,152.43,8,無,760,0.261716868
北屯區,6,170.62,7,有,930,0.942194678
大里區,22,95.62,5,有,470,0.015525577
北屯區,6,63.43,3,無,550,0.751175898
后里區,0,153.96,10,無,870,0.31303739
西屯區,0,149.49,7,有,1300,0.080579442
南屯區,26,178.04,7,有,1050,0.781169863
西屯區,11,133.02,5,有,968,0.496743859
南屯區,1,327.02,8,有,4075,0.924035721
西屯區,0,89.56,3,有,617,0.963597214
北屯區,0,83.5,3,無,2200,0.918584659
大里區,0,125.65,5,有,666,0.630266117
南區,23,213.09,8,有,920,0.404178231
北區,18,308.41,8,有,2300,0.078812115
烏日區,0,182.66,7,有,835,0.372764236
南屯區,1,201.64,8,有,1290,0.245807887
豐原區,26,37.17,4,無,175,0.425499897
后里區,42,88.2,9,無,290,0.548645729
梧棲區,1,277.87,11,無,1900,0.811987164
北區,23,33.44,3,無,173,0.116636104
太平區,29,101.74,7,有,495,0.072860117
梧棲區,1,277.87,11,無,1990,0.868474951
西屯區,0,125.33,5,有,1060,0.371670909
西屯區,6,135.11,6,有,885,0.228843567
南屯區,3,232.35,6,有,2000,0.584499617
北屯區,22,85.97,5,無,520,0.609280111
南區,18,144.71,7,有,810,0.578850408
大甲區,27,169.54,9,無,630,0.611705296
梧棲區,44,290.76,18,無,690,0.045578345
北屯區,1,410,14,無,4488,0.288325526
烏日區,2,114.85,4,有,610,0.069647353
西屯區,0,126.25,5,有,1000,0.481468439
大里區,7,157.88,7,有,985,0.459295166
西屯區,1,149.88,6,有,1360,0.013744418
北屯區,12,361.77,13,無,2610,0.568497955
西區,26,116.94,7,無,580,0.762392749
清水區,0,106.4,5,有,430,0.973716478
大里區,1,98.72,5,有,700,0.614176856
北區,4,265.01,8,有,1880,0.06298936
太平區,0,247.99,12,無,2438,0.762226947
南區,26,82.94,5,無,370,0.156923251
北屯區,5,150.29,7,有,790,0.995173177
北屯區,0,223.33,8,有,1503,0.536429984
龍井區,12,280.9,11,無,1100,0.944104059
北屯區,27,46.63,4,無,280,0.830688488
北屯區,1,169.78,7,有,1344,0.007194336
太平區,0,118.54,5,有,610,0.217197321
大里區,17,130.51,6,有,788,0.682758362
大雅區,25,174.89,10,無,920,0.197079078
北屯區,39,59.3,6,無,525,0.386232406
南屯區,23,171.81,7,有,686,0.697977574
北屯區,5,368.9,7,有,2400,0.847386741
西區,27,131.78,7,無,672,0.887884356
大雅區,27,154.83,11,無,990,0.939413354
大里區,0,100.2,5,有,430,0.216491344
西屯區,6,344.16,12,無,3368,0.019112546
潭子區,24,80.19,7,無,270,0.706519633
大雅區,38,102.6,6,無,458,0.279644979
清水區,0,111.14,4,有,449,0.323862829
北屯區,7,315.08,12,無,3500,0.663676693
南區,3,230.03,8,有,1850,0.43029534
西屯區,26,43.57,6,無,180,0.442989612
北屯區,0,183.73,7,有,1345,0.5883934
西屯區,0,226.44,7,有,1778,0.90398093
南屯區,14,142.82,7,有,1260,0.646374374
大雅區,12,165.47,10,無,930,0.225061066
沙鹿區,0,74.91,5,無,352,0.669194267
北屯區,8,459.15,10,有,3800,0.088257831
太平區,37,81.98,6,無,370,0.448036346
北區,1,238.38,7,有,1925,0.5576444
南區,0,158.83,7,有,1024,0.454731994
大里區,45,109.8,7,無,480,0.094901362
北屯區,6,212.58,7,有,1280,0.906805648
北屯區,5,157.08,7,有,1316,0.49530788
北屯區,26,153.26,7,有,650,0.848891717
大里區,8,158.17,7,有,1010,0.38779923
西區,24,43.37,3,無,205,0.782317512
潭子區,45,85.86,6,無,600,0.541343572
太平區,41,64.81,5,無,1100,0.817218092
西屯區,24,131.51,7,無,595,0.52823918
南區,0,189.39,8,有,1120,0.179036482
南屯區,37,107.83,8,無,750,0.709634081
北屯區,1,159.92,5,有,1000,0.952337133
神岡區,2,60.24,4,無,450,0.2652541
梧棲區,37,82.06,6,無,280,0.684038673
西屯區,26,122.12,7,有,708,0.542861047
西屯區,0,101.83,5,有,1028,0.116626224
北屯區,0,155.36,7,有,1100,0.059971831
大里區,0,153.76,7,有,808,0.638710044
霧峰區,0,101.91,4,有,735,0.159099351
西屯區,8,249.32,7,有,1838,0.280962163
北屯區,5,71.48,7,有,385,0.543123636
西屯區,25,117.66,6,有,788,0.781972086
大里區,40,68.91,6,無,350,0.297683616
烏日區,2,157.15,6,有,1106,0.607439874
北屯區,0,133.79,6,有,722,0.030987523
西屯區,0,490.03,9,有,8374.2536,0.886468145
太平區,43,93.66,9,無,830,0.12492667
西屯區,26,106.05,4,有,653,0.298372212
大里區,0,172.1,7,有,1010,0.286799288
西屯區,0,691.26,12,有,12560,0.669981813
北屯區,5,156.28,7,有,905,0.999320003
西屯區,27,165.57,7,有,950,0.56218055
潭子區,0,191.79,10,無,1868,0.859130708
南屯區,25,141.7,8,有,938,0.211897546
東區,39,43.03,4,無,135,0.906829234
北屯區,31,59.34,6,無,405,0.590378539
西屯區,26,86.42,5,無,450,0.368551356
潭子區,0,205.19,7,有,1155,0.551420824
大里區,0,160.74,9,無,1137,0.416094812
西區,15,123.71,7,有,777,0.221800584
大里區,0,120.29,7,有,570,0.127878947
西區,26,38.36,3,無,252,0.078589423
清水區,0,105.2,4,有,478,0.00705294
沙鹿區,0,129.73,5,有,652,0.932823712
清水區,0,181.04,7,有,747,0.715148853
南區,39,69.59,7,無,370,0.018658013
南區,0,229.33,8,有,1474,0.201948217
西區,25,108.65,7,有,520,0.019273783
烏日區,1,270.6,14,無,2450,0.852280672
北屯區,0,110.35,5,有,638,0.854742004
清水區,0,172.85,10,無,1100,0.127697913
沙鹿區,0,85.71,5,無,468,0.929185384
西屯區,13,143.21,6,有,1265,0.234641879
西屯區,24,113.74,7,有,666,0.5883014
太平區,25,233.11,9,無,1040,0.28278714
南區,22,88.84,6,無,520,0.004122102
梧棲區,3,200.67,10,無,1000,0.891649228
大里區,41,74.77,7,無,100,0.698420215
北屯區,0,147.64,6,有,860,0.516489125
大里區,0,238.45,5,有,615,0.510635197
梧棲區,1,165.15,10,無,1065,0.127335695
北屯區,20,130.77,7,有,825,0.010898191
北屯區,0,149.94,7,有,987,0.202930221
北屯區,0,149.94,7,有,945,0.224051923
北區,18,95.17,5,有,560,0.487291837
西區,37,85.96,7,無,520,0.15705447
西屯區,25,113.49,7,有,760,0.848603292
豐原區,2,226.29,8,有,1320,0.726357268
北屯區,0,166.46,7,有,1085,0.575674849
大里區,0,82.39,4,有,581,0.932912287
大里區,0,119.82,5,有,666,0.082180525
北屯區,0,123.52,5,有,813,0.72305263
大里區,26,193.15,8,有,1300,0.158713476
北屯區,0,113.57,5,有,750,0.993413711
西屯區,15,117.88,7,無,910,0.828723398
西區,14,246.17,9,有,1752,0.739371035
南屯區,26,68.57,6,無,300,0.326258497
西屯區,25,94.4,5,有,720,0.956210742
東區,27,201.96,9,無,1580,0.354914192
烏日區,0,122.55,5,有,615,0.854340724
豐原區,4,144.6,9,無,800,0.601778317
清水區,0,130.97,7,無,516,0.695576395
南屯區,11,263.03,8,有,2230,0.626096054
北屯區,34,323.96,19,無,3360,0.33743861
清水區,0,180.57,7,有,775,0.062563093
北屯區,32,104.22,8,無,1000,0.295116003
西區,45,18.44,6,無,105,0.500177491
大里區,27,125.05,6,無,560,0.942790289
烏日區,0,155.44,7,有,835,0.62450772
大里區,41,97.66,9,無,710,0.274173908
西屯區,0,178.03,7,有,1200,0.304611931
南區,43,113.21,8,無,578,0.257466783
北屯區,34,345.7,9,無,3250,0.582656982
沙鹿區,0,127.49,5,有,565,0.360854194
大里區,2,195.2,7,有,1130,0.668913948
北區,4,234.49,7,無,1580,0.842122232
清水區,0,111.86,5,有,498,0.07689048
西區,25,57.9,4,無,310,0.350076526
西區,0,344.13,9,有,2300,0.237705592
北屯區,37,104.13,7,無,430,0.184264344
大里區,27,129.2,7,有,418,0.269355104
大肚區,39,47.93,5,無,85,0.673368375
北屯區,6,230.9,8,有,1800,0.076005661
東區,49,118.7,8,無,1690,0.829176087
東區,44,51.07,5,無,645,0.688033695
北屯區,0,215.19,8,有,2010,0.017345251
西屯區,24,154.6,8,無,670,0.907076101
北屯區,5,191.99,7,有,1838,0.343086984
潭子區,30,106.19,10,無,1120,0.73486467
北屯區,27,387.72,11,有,1700,0.149677957
龍井區,28,191.79,12,無,709,0.981755091
太平區,0,190.02,6,有,1125,0.88824173
西屯區,12,166.78,7,有,1308,0.695548104
南區,37,65.65,5,無,260,0.856082858
龍井區,0,80.31,5,有,512,0.076949756
霧峰區,40,99,3,無,2662,0.58072401
北區,2,89.95,3,有,840,0.632222652
清水區,3,193.41,11,無,1058,0.293908059
龍井區,28,135.63,7,無,500,0.837676174
南區,30,130.38,7,無,512,0.310461535
沙鹿區,7,229.04,15,無,1330,0.985538871
西屯區,7,216.87,11,無,2066,0.012558807
北屯區,6,97.7,7,無,628,0.324377308
豐原區,26,161.89,9,無,700,0.21375393
北屯區,0,174.16,7,有,1340,0.329878396
西屯區,26,148.71,8,有,755,0.18190732
清水區,0,165.68,7,有,627,0.658435384
烏日區,0,165.67,8,有,805,0.665076813
太平區,40,266.26,12,無,1485,0.744122322
豐原區,52,84.8,5,無,720,0.651712289
大里區,39,104.76,8,無,858,0.885795961
烏日區,5,328.54,8,有,2410,0.086865363
北屯區,23,170.53,11,無,775,0.340646746
西屯區,0,125.99,6,有,953,0.35791348
西區,37,74.47,7,無,368,0.958865445
龍井區,4,115.86,6,有,608,0.932030827
潭子區,0,166.64,7,有,1068,0.752212503
龍井區,26,182.53,10,無,650,0.0627859
南屯區,23,181.94,15,無,2250,0.526087186
南區,42,119.97,11,無,1380,0.016935836
北區,1,154.55,7,有,1230,0.248972975
北屯區,5,214.92,7,有,1530,0.389767268
北屯區,0,157.67,7,有,995,0.099021452
北屯區,2,277.45,9,有,1750,0.454509305
南區,24,118.89,7,無,500,0.717771917
大雅區,0,155.73,7,有,910,0.393844534
南屯區,22,91.61,5,有,640,0.703228693
西屯區,27,249.52,8,無,1250,0.207912454
北區,13,111.03,5,有,785,0.798675612
大雅區,0,171.87,7,有,1130,0.346415258
南區,0,159.91,7,有,1000,0.885520308
大里區,14,72.91,4,有,340,0.907257742
清水區,0,170.94,7,有,630,0.46865963
清水區,0,149.35,7,無,652,0.894778024
北區,48,52,7,無,373,0.966199139
太平區,30,163.09,8,有,680,0.532194966
北區,26,142.66,8,無,625,0.883124925
西屯區,0,118.41,5,有,1100,0.207588025
北屯區,20,328.28,11,有,2000,0.863426974
西區,21,128.22,6,有,770,0.632952826
大里區,16,192.97,12,無,1495,0.399655343
北屯區,1,217.43,8,有,1691,0.6437243
西屯區,0,126.25,5,有,990,0.75520545
烏日區,44,98.9,8,無,1250,0.435029897
北屯區,0,126.61,5,有,799,0.083692778
中區,43,35.28,3,無,110,0.596179045
北區,21,90.56,5,有,506,0.526157965
西區,0,122.47,7,有,850,0.559926407
大里區,0,79.51,3,有,500,0.621289464
后里區,0,153.96,10,無,838,0.103821241
西屯區,24,236.66,10,有,2318,0.761182279
清水區,0,203.88,8,有,843,0.766191789
西屯區,0,138.17,5,有,1072,0.84226612
東區,0,270.58,6,有,1634,0.172729354
潭子區,25,134.77,7,無,825,0.317226059
北屯區,30,444.57,22,無,2010,0.351384396
清水區,0,108.36,5,有,441,0.608268087
太平區,0,165.25,6,有,1012,0.057421105
豐原區,13,192.86,10,無,1020,0.730393534
東區,0,210.05,7,有,1390,0.80370502
大里區,0,131.94,7,有,640,0.258001358
大雅區,0,160.45,7,有,930,0.414631716
南區,25,154.16,7,無,670,0.780200175
南屯區,0,116.55,5,有,1070,0.60545272
太平區,28,101.62,7,無,320,0.120958765
西屯區,22,108.23,7,無,718,0.909215924
南區,26,143.49,7,有,680,0.982684103
南區,4,180.84,7,有,1300,0.802069642
南屯區,5,198.55,7,有,1122,0.516128713
北區,1,299.65,33,無,3210,0.443629558
西區,40,122.28,5,無,966,0.926908182
龍井區,2,155.32,7,有,592,0.921890041
北屯區,4,134.01,5,有,750,0.865108031
北屯區,24,96.99,4,無,462,0.504012528
西屯區,22,33.76,3,無,213,0.798621677
烏日區,4,150.17,7,有,1020,0.36808332
清水區,0,153.26,7,有,578,0.798422052
大里區,5,364.73,13,無,2600,0.600520875
北屯區,12,117.33,4,有,909,0.725540145
豐原區,0,130.54,7,有,646,0.312632703
太平區,0,180.38,10,無,1300,0.155861526
太平區,1,171.89,9,無,1555,0.80845223
中區,24,30.78,4,無,208,0.006297871
南區,9,168.79,7,有,1185,0.551252967
西屯區,0,194.19,7,有,1475,0.399979015
南屯區,21,210.16,8,有,1580,0.766622601
西區,37,38.28,3,無,150,0.703566107
西區,7,230.66,7,有,1960,0.774594428
太平區,43,119.94,11,無,1328,0.544588949
北屯區,0,113.57,5,有,770,0.020961444
大雅區,17,179.2,11,無,1200,0.665046962
北屯區,24,74.81,4,無,340,0.337646855
太平區,0,190.45,10,無,1300,0.921149555
北屯區,2,328.07,8,有,2898,0.163073463
烏日區,35,109.21,7,無,1009.2,0.249516713
豐原區,24,34.37,3,無,190,0.979495016
西屯區,0,163.38,7,有,1350,0.409904628
北屯區,5,167.69,7,有,978,0.291907929
沙鹿區,36,144.94,9,無,635,0.725413774
烏日區,0,183.04,8,有,1070,0.785729531
烏日區,30,160.99,7,有,530,0.536576977
中區,25,37.59,3,無,142,0.026321951
西屯區,0,125.55,5,有,960,0.455758856
北屯區,0,154.24,7,有,1138,0.917824885
南區,0,245.05,8,有,1374,0.499508499
東區,0,194.08,7,有,1288,0.288481005
南區,44,70.14,6,無,880,0.031886127
大里區,0,161.61,9,無,1100,0.994246819
潭子區,0,166.64,7,有,1040,0.838006741
烏日區,0,123.72,6,有,620,0.386717204
潭子區,29,149.68,6,無,835,0.95396696
大里區,3,132.59,7,有,650,0.786987878
西屯區,11,124.35,5,有,1050,0.271356871
西屯區,0,227.72,8,有,1763,0.71113342
太平區,13,228.34,12,無,1880,0.883962373
西屯區,4,227.86,7,有,1583,0.337412017
潭子區,0,89.23,4,有,568,0.076933112
大里區,26,158.45,7,無,500,0.554678676
西屯區,0,138.17,5,有,1182,0.02032424
豐原區,1,152.84,10,無,1370,0.696584897
潭子區,0,127.1,5,有,780,0.848623654
南區,0,155.89,7,有,960,0.011901242
梧棲區,23,135.12,7,有,380,0.732147844
北屯區,28,112.75,6,無,500,0.429800197
北屯區,0,172.76,7,有,1130,0.821048771
北屯區,27,47.93,5,無,267,0.513367125
太平區,3,146,7,有,785,0.479173526
北區,26,40.22,3,無,167,0.577641922
北屯區,0,160.66,7,有,1415,0.263931412
北屯區,0,153.72,7,有,1083,0.6528022
南屯區,9,157.66,7,有,950,0.777903908
北區,38,168.96,9,無,1200,0.296424491
清水區,0,138.15,5,有,555,0.609481724
太平區,28,103.15,7,有,565,0.804707502
東區,27,84.51,6,無,380,0.717991153
沙鹿區,0,91.72,5,無,488,0.078740261
北屯區,0,154.24,7,有,1100,0.765198319
北屯區,0,194.61,7,有,1400,0.056112508
北屯區,41,7.59,3,無,24.8234,0.147986732
大雅區,0,158.8,7,有,1048,0.346019805
霧峰區,0,286.59,19,無,2600,0.021598687
北區,42,64.53,7,無,370,0.755678069
東勢區,0,241.56,12,無,1546,0.351307167
大里區,0,116.26,5,有,555,0.826298819
大里區,40,105.06,7,無,435,0.678173591
西屯區,0,121.02,5,有,1040,0.775923384
東區,12,250.76,10,無,1910,0.57752787
太平區,29,82.53,5,無,350,0.292236452
南區,23,108.81,7,無,488,0.830663019
潭子區,0,127.1,5,有,830,0.292807152
南屯區,1,382.74,13,無,7000,0.620075111
北區,11,102.72,3,有,520,0.016464138
北屯區,0,223.33,8,有,1490,0.02312121
梧棲區,0,289.24,11,無,2000,0.057523943
豐原區,27,258.84,13,無,2068,0.943141597
北屯區,0,130.55,5,有,917,0.593230954
北區,2,244.44,7,有,2400,0.531212571
烏日區,3,161.19,6,有,1100,0.671057661
太平區,5,139.34,7,有,800,0.980349381
南屯區,26,134.94,7,有,620,0.20259384
沙鹿區,0,124.46,5,有,600,0.752608194
東區,5,201.35,7,有,1300,0.212542752
沙鹿區,0,79.39,5,無,552,0.222533681
北屯區,36,354.63,10,無,2750,0.773494771
東區,0,122.86,5,有,768,0.850188849
南區,37,52.39,4,無,295,0.787725037
北區,1,127.92,5,有,938,0.716977167
大里區,0,89.18,6,無,600,0.579485269
北屯區,23,225.24,8,有,1247,0.610091124
太平區,2,158.98,7,有,930,0.190476519
南屯區,44,76.5,7,無,1280,0.316693425
西區,13,114.32,5,無,910,0.035873913
大里區,2,124.3,5,有,700,0.213534919
北屯區,26,165.69,9,無,1040,0.395298748
北屯區,0,131.44,6,有,683,0.876423071
北屯區,31,102.94,7,無,516,0.877230416
北屯區,5,217.51,7,有,1160,0.199418476
太平區,4,249.69,8,有,1660,0.946982464
北屯區,26,46.85,3,無,242.5,0.068279228
北屯區,31,122.75,8,無,560,0.985971181
大里區,3,143.67,7,有,679,0.519339773
北屯區,0,138.27,7,有,1005,0.672570783
北屯區,6,145.9,7,有,1038,0.966518033
豐原區,28,75.7,6,無,390,0.984876249
南屯區,0,107.66,4,有,630,0.449993552
清水區,0,180.57,7,有,766,0.508171787
南屯區,0,99.21,5,有,1100,0.914485337
潭子區,31,206.88,9,無,1100,0.538618966
南區,15,129.77,7,有,880,0.91172594
南屯區,0,134.43,6,有,860,0.222007528
潭子區,27,114.8,5,有,535,0.571441222
太平區,0,149.62,7,有,792,0.550970643
北屯區,41,106.25,12,無,1500,0.365095593
沙鹿區,8,139.93,7,有,677,0.685327586
北屯區,7,187.26,7,有,1186,0.627186049
西屯區,26,24.13,3,無,150,0.932128829
南屯區,1,295.35,8,無,3988,0.138920787
南屯區,0,129.34,6,有,820,0.483155191
太平區,41,176.67,4,無,3179.175,0.445476294
北區,16,93.1,5,有,675,0.54195766
后里區,4,196.65,8,無,1000,0.258468783
南屯區,0,94.59,5,無,638,0.215453062
南屯區,0,137.62,6,有,818,0.173639014
西屯區,27,23.84,3,無,138,0.164706371
中區,24,27.11,3,無,160,0.820325936
南屯區,22,215.14,7,有,1580,0.530196105
烏日區,4,166.02,7,有,885,0.383905951
北區,27,84.57,5,無,370,0.96445557
大里區,27,116.56,7,有,588,0.028783271
西區,13,163.98,6,有,1550,0.208898928
西區,21,111.87,7,有,698,0.99001093
北屯區,0,157.06,7,有,1026,0.712442067
沙鹿區,36,155.31,23,無,800,0.367891886
龍井區,40,106.48,9,無,590,0.568604558
大里區,2,154.47,7,有,956,0.85401364
太平區,1,144.66,11,無,1056,0.714083726
北屯區,0,158.85,7,有,1068,0.605323672
大雅區,14,163.95,8,無,1060,0.06903624
南屯區,0,139.57,7,有,800,0.143190535
西屯區,37,74.91,6,無,440,0.169063071
西屯區,5,208.06,8,有,1930,0.24245123
北區,13,175.97,8,有,1350,0.301262249
南屯區,13,311.03,10,有,2540,0.72691691
西區,28,71.79,4,有,369,0.377920502
南區,26,55.03,3,無,260,0.07740732
潭子區,0,107.7,4,無,550,0.357647111
龍井區,0,147.59,10,無,660,0.568965679
西區,5,309.7,8,有,3100,0.330032988
南屯區,26,103.8,7,無,558,0.194220726
太平區,4,158.47,7,有,800,0.625933394
西區,48,33.37,3,無,256,0.486848456
烏日區,4,166.67,7,有,1088,0.274551215
北區,26,184.64,7,有,920,0.544140162
潭子區,26,88.79,7,有,398,0.606596638
清水區,1,111.92,4,有,533,0.53949348
西區,13,104.12,5,有,940,0.75003529
后里區,5,129.93,7,有,705,0.686580298
沙鹿區,5,187.96,9,無,1100,0.431084631
南屯區,0,108.61,4,有,594,0.37383158
南屯區,27,94.14,7,無,606,0.820304888
南區,27,149.52,7,有,695,0.864339758
太平區,43,102.16,8,無,738,0.796498712
北區,1,103.37,4,有,782,0.870485258
西屯區,0,128.83,5,有,1001,0.798334727
西區,3,328.4,8,無,4980,0.05075017
西屯區,14,203.22,7,有,1560,0.338531156
大里區,0,121.45,5,有,595,0.905223539
太平區,27,113.49,7,無,425,0.887532936
龍井區,40,90.3,7,無,370,0.219844218
大里區,1,176.77,12,無,1750,0.068537502
南屯區,12,123.85,7,無,880,0.299536924
龍井區,41,104.96,8,無,950,0.080878491
潭子區,29,100.02,8,無,770,0.491854219
大里區,0,124.75,5,有,726,0.334107766
大肚區,0,246.69,12,無,1600,0.083332726
東區,31,20.1,3,無,92,0.614968817
北屯區,0,158.18,7,有,1365,0.75630312
東勢區,51,96.52,7,無,375,0.848537649
外埔區,41,130.28,6,無,400,0.553443211
沙鹿區,0,59.56,4,無,440,0.133946624
太平區,0,199.86,12,無,1600,0.24705734
西屯區,26,117.81,7,有,525,0.627040618
霧峰區,41,135.2,10,無,416,0.701295393
西屯區,0,118.99,5,有,891,0.047637589
中區,23,37.39,3,無,168.6,0.517888441
南區,2,133.9,6,有,860,0.669488371
北區,0,171.56,10,無,1800,0.018535824
大里區,27,139.27,7,無,480,0.773466956
北屯區,28,241.29,6,有,980,0.624002787
